,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
85,"#sexualharassment is never to be taken lightly. #acgme #accreditation #TitleIX
https://t.co/92B28dxFQf",FALSE,0,NA,4/27/2019 7:35,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZakiaDimassi,0,FALSE,FALSE,NA,NA
86,"RT @Mbsydor: Boston regional OCR aggressively prosecuted academic institutions, such as Harvard Law, for alleged bias against female accuse…",FALSE,0,NA,4/27/2019 7:14,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Richard51043056,6,TRUE,FALSE,NA,NA
87,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 5:54,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jennifer_hies,29,TRUE,FALSE,NA,NA
88,"RT @Baylor: Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yourself to re…",FALSE,0,NA,4/27/2019 4:11,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UncleCraz,12,TRUE,FALSE,NA,NA
89,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 4:05,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennifermalvaro,29,TRUE,FALSE,NA,NA
90,"RT @Mbsydor: Boston regional OCR aggressively prosecuted academic institutions, such as Harvard Law, for alleged bias against female accuse…",FALSE,0,NA,4/27/2019 3:54,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,6,TRUE,FALSE,NA,NA
91,"RT @Mbsydor: Boston regional OCR aggressively prosecuted academic institutions, such as Harvard Law, for alleged bias against female accuse…",FALSE,0,NA,4/27/2019 3:53,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Anneeliz1,6,TRUE,FALSE,NA,NA
92,"RT @Mbsydor: Boston regional OCR aggressively prosecuted academic institutions, such as Harvard Law, for alleged bias against female accuse…",FALSE,0,NA,4/27/2019 3:45,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Somethi75740529,6,TRUE,FALSE,NA,NA
93,"RT @Baylor: Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yourself to re…",FALSE,0,NA,4/27/2019 3:25,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GDeNuccio,12,TRUE,FALSE,NA,NA
94,"RT @Baylor: Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yourself to re…",FALSE,0,NA,4/27/2019 3:23,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cmissimo,12,TRUE,FALSE,NA,NA
95,"RT @Baylor: Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yourself to re…",FALSE,0,NA,4/27/2019 3:18,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DukeShelley,12,TRUE,FALSE,NA,NA
96,"RT @Baylor: Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yourself to re…",FALSE,0,NA,4/27/2019 3:08,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoronadoIsla,12,TRUE,FALSE,NA,NA
97,"Tonight, campus came together for a Night of Reflection for Sexual Assault Awareness Month. #SAAM

Take a moment yo… https://t.co/cm32PHKRKx",FALSE,118,NA,4/27/2019 2:56,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Baylor,12,FALSE,FALSE,NA,NA
98,ICYMI: Federal judge blocks #TitleIX gag rule NATIONWIDE! https://t.co/W098ueIfFm,FALSE,0,NA,4/27/2019 2:17,FALSE,NA,1.12E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FREE_Aggies,0,FALSE,FALSE,NA,NA
99,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 2:07,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MrJLCharbonneau,29,TRUE,FALSE,NA,NA
100,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 1:56,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VulcanHasNoMoon,29,TRUE,FALSE,NA,NA
101,"RT @OmbudsBlog: #TitleIX Researchers (@tkhedeen &amp; Doug Yarn @GeorgiaStateLaw) Seek Input from Higher Ed Ombuds 
https://t.co/3DMtn2QTpe",FALSE,0,NA,4/27/2019 1:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KristyParanica5,2,TRUE,FALSE,NA,NA
102,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 0:32,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",queer_spice,29,TRUE,FALSE,NA,NA
103,"RT @Mbsydor: Report by @AishaS wrongly states legislation will force #TitleIX @WUSTL ""to favor the accused."" Stats 2013-2018: 45 investigat…",FALSE,0,NA,4/27/2019 0:29,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Somethi75740529,2,TRUE,FALSE,NA,NA
104,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 0:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimberlyarchie,29,TRUE,FALSE,NA,NA
105,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 0:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wagatwe,29,TRUE,FALSE,NA,NA
106,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/27/2019 0:22,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hogshead3Au,29,TRUE,FALSE,NA,NA
107,"Report by @AishaS wrongly states legislation will force #TitleIX @WUSTL ""to favor the accused."" Stats 2013-2018: 45… https://t.co/ws1JFdP7y4",FALSE,6,NA,4/26/2019 23:52,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,2,FALSE,FALSE,NA,NA
108,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/26/2019 23:36,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RRTaylor222,29,TRUE,FALSE,NA,NA
109,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/26/2019 23:24,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danb1504,29,TRUE,FALSE,NA,NA
110,Campus #TitleIX policies need to be very specific about the definitions for intoxicated and incapacitated and how t… https://t.co/zSpWy4CW4J,FALSE,18,NA,4/26/2019 23:20,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,4,FALSE,FALSE,NA,NA
111,"RT @danibostick: Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are not re…",FALSE,0,NA,4/26/2019 23:13,FALSE,NA,1.12E+18,NA,"<a href=""https://www.labnol.org/internet/retweet-favorite-twitter-bot/28967/"" rel=""nofollow"">I.S. labnol tweeter</a>",FightSexCrimes,29,TRUE,FALSE,NA,NA
112,"Boston regional OCR aggressively prosecuted academic institutions, such as Harvard Law, for alleged bias against fe… https://t.co/TC2JDWmGby",FALSE,16,NA,4/26/2019 23:10,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mbsydor,6,FALSE,FALSE,NA,NA
113,"Parents are informed of lice outbreaks, why aren't they notified about sexual violence on campus? 

K12 schools are… https://t.co/ETVBBe4xrr",FALSE,70,NA,4/26/2019 22:56,TRUE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",danibostick,29,FALSE,FALSE,NA,NA
114,"RT @Title9Artu: Happy #lesbianvisibilityday! 
We see you. We support you.

#ArtU #TitleIX https://t.co/FKizhaMDiR",FALSE,0,NA,4/26/2019 22:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yushiru1,1,TRUE,FALSE,NA,NA
115,@AmyCooter @el_jensay @NeeleyEunice @NIH @NSF @FrazierBenya A metric I like to use is how many open DoJ investigati… https://t.co/yuOkW2AWfO,FALSE,1,AmyCooter,4/26/2019 22:45,TRUE,1.12E+18,1.12E+18,2203473529,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",McLNeuro,0,FALSE,FALSE,NA,NA
116,"RT @DykeSolidarity: Gabrielle Ludwig. Article admits 52yo man is talentless hack, BUT still recognized as potentially ""most dangerous"" ""wom…",FALSE,0,NA,4/26/2019 22:43,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",suospri,53,TRUE,FALSE,NA,NA
117,"Happy #lesbianvisibilityday! 
We see you. We support you.

#ArtU #TitleIX https://t.co/FKizhaMDiR",FALSE,1,NA,4/26/2019 22:42,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Title9Artu,1,FALSE,FALSE,NA,NA
118,"RT @DykeSolidarity: What will the male/female breakdown be when the top performers on girls' teams are all male, and girls badgered into co…",FALSE,0,NA,4/26/2019 22:42,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",suospri,25,TRUE,FALSE,NA,NA
119,"This guy, as the top dog of several universities, got away with sexual harassment and intimidation MULTIPLE TIMES w… https://t.co/tl3mQ4rZaq",FALSE,0,NA,4/26/2019 22:27,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Formaldehydi,0,FALSE,FALSE,NA,NA
120,"My beef with ""equality in sport"" or titleIX or whatever you want to call it....don't forget the boys! https://t.co/10IL1ptjd6",FALSE,0,NA,4/26/2019 21:33,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cryptogrrlz,0,FALSE,FALSE,NA,NA
121,RT @HBCortex: Our final #HigherEd seminar session talked about the newest updates in #TitleIX and all the big changes happening in Missouri…,FALSE,0,NA,4/26/2019 21:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NateGEdwards,1,TRUE,FALSE,NA,NA
122,Our final #HigherEd seminar session talked about the newest updates in #TitleIX and all the big changes happening i… https://t.co/oboaOrJvGN,FALSE,3,NA,4/26/2019 20:57,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HBCortex,1,FALSE,FALSE,NA,NA
123,RT @GGENYC: 1 in 3 students. On 4/30 join us in asking @NYCSchools and @NYCCouncil to hire 7 additional full-time #TitleIX Coordinators to…,FALSE,0,NA,4/26/2019 20:45,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DayOneNY,3,TRUE,FALSE,NA,NA
124,"@JoshNBCNews @SamHananel @JoeBiden Hey,Brandon,I'm Dem,know sevl innoct colege males whose lives destroyd by zealot… https://t.co/iRJvp3PrOZ",FALSE,0,JoshNBCNews,4/26/2019 20:28,TRUE,1.12E+18,1.12E+18,23911915,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,0,FALSE,FALSE,NA,NA
125,"RT @endrapeoncampus: A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn mo…",FALSE,0,NA,4/26/2019 20:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erin_R_Shannon,7,TRUE,FALSE,NA,NA
126,"RT @GGENYC: We're taking @NYCSchools by (Twitter) storm! Join us on Monday, April 29th at 1:30PM ET as we let them know that we need #Title…",FALSE,0,NA,4/26/2019 20:06,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NYSCASA,3,TRUE,FALSE,NA,NA
127,"RT @endrapeoncampus: A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn mo…",FALSE,0,NA,4/26/2019 19:59,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YWCAUSA,7,TRUE,FALSE,NA,NA
128,Aww special delivery from @UCLAAthletics Bruin Varsity Club! We recently had our @UCLAWSoccer Alumni weekend and it… https://t.co/0allpow0aD,FALSE,4,NA,4/26/2019 19:57,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erikabrechtel,0,FALSE,FALSE,NA,NA
129,RT @CandaceMcLaren: Excellent Policing in Higher Ed presentation by @zacareseNY of Stony Brook who asked the all important question:  has f…,FALSE,0,NA,4/26/2019 19:47,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SaulEwing,1,TRUE,FALSE,NA,NA
130,"RT @endrapeoncampus: A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn mo…",FALSE,0,NA,4/26/2019 19:12,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StopVirtuaStalk,7,TRUE,FALSE,NA,NA
131,"RT @endrapeoncampus: A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn mo…",FALSE,0,NA,4/26/2019 19:00,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmongNotOf,7,TRUE,FALSE,NA,NA
132,"RT @endrapeoncampus: A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn mo…",FALSE,0,NA,4/26/2019 18:55,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",D_analyzt,7,TRUE,FALSE,NA,NA
133,"A8: Did you know that #TitleIX law extends to students who may or may not have legal immigration documents? 

Learn… https://t.co/NFXwElZrsC",FALSE,15,NA,4/26/2019 18:55,TRUE,NA,1.12E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",endrapeoncampus,7,FALSE,FALSE,NA,NA
134,RT @JaneDueker: I stand w/ Justice Ruth Bader Ginsburg who supports due process in #TitleIX proceedings &amp; acknowledges valid criticisms aga…,FALSE,0,NA,4/26/2019 17:52,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jack_Warran,2,TRUE,FALSE,NA,NA
135,RT @southfriedtruth: Ep50: The Vanderbilt Rape Case is available now #sexualassaultawareness #campusrapeculture #rapeculture #gangrape #van…,FALSE,0,NA,4/26/2019 17:51,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JillyJack6,4,TRUE,FALSE,NA,NA
136,"#TitleIX Researchers (@tkhedeen &amp; Doug Yarn @GeorgiaStateLaw) Seek Input from Higher Ed Ombuds 
https://t.co/3DMtn2QTpe",FALSE,4,NA,4/26/2019 17:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OmbudsBlog,2,FALSE,FALSE,NA,NA
137,"RT @GGENYC: We're taking @NYCSchools by (Twitter) storm! Join us on Monday, April 29th at 1:30PM ET as we let them know that we need #Title…",FALSE,0,NA,4/26/2019 17:03,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",harassment_free,3,TRUE,FALSE,NA,NA
138,"RT @GGENYC: We're taking @NYCSchools by (Twitter) storm! Join us on Monday, April 29th at 1:30PM ET as we let them know that we need #Title…",FALSE,0,NA,4/26/2019 16:54,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_cierrajade_,3,TRUE,FALSE,NA,NA
139,Excellent Policing in Higher Ed presentation by @zacareseNY of Stony Brook who asked the all important question:  h… https://t.co/TOY7x3lKUf,FALSE,5,NA,4/26/2019 16:54,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CandaceMcLaren,1,FALSE,FALSE,NA,NA
140,"We're taking @NYCSchools by (Twitter) storm! Join us on Monday, April 29th at 1:30PM ET as we let them know that we… https://t.co/tl8RcMKive",FALSE,6,NA,4/26/2019 16:52,TRUE,NA,1.12E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",GGENYC,3,FALSE,FALSE,NA,NA
141,"When you're chatting with your neighbor, Renaire Frierson of @AdelphiU, at a Sex Assault Prevention conference and… https://t.co/178jYtfCY8",FALSE,1,NA,4/26/2019 16:49,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CandaceMcLaren,0,FALSE,FALSE,NA,NA
142,RT @RGreggKeller: “Ginsburg: It’s not one or the other. It’s both. We have a system of justice where people who are accused get due process…,FALSE,0,NA,4/26/2019 16:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaneDueker,1,TRUE,FALSE,NA,NA
143,"RT @Hogshead3Au: @SisBoomBahaha @iChampionWomen @EQLeague @CHILD_USA Unlike teachers / doctors/ counselors - No licensing for coaches, so n…",FALSE,0,NA,4/26/2019 15:41,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hogshead3Au,1,TRUE,FALSE,NA,NA
144,@SisBoomBahaha @iChampionWomen @EQLeague @CHILD_USA Unlike teachers / doctors/ counselors - No licensing for coache… https://t.co/vwa0BTlYd8,FALSE,2,Hogshead3Au,4/26/2019 15:40,TRUE,1.12E+18,1.12E+18,222518495,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hogshead3Au,1,FALSE,FALSE,NA,NA
145,"@JaneDueker Jane, give it up. 
This fraud has been exposed. 

Daddy wrote a bill to protect his son who committed a… https://t.co/aO8XTrfMKA",FALSE,0,JaneDueker,4/26/2019 15:35,TRUE,1.12E+18,1.12E+18,202872474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffreyjonesmo,0,FALSE,FALSE,NA,NA
