Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
5/21/2010,9.9,16.1,0,S,28,W,S,7,19,77,55,1023.6,1021.9,7,6,12,15,No,No
5/28/2010,10.9,17,0.4,NNE,57,N,NNE,24,20,76,61,1016.2,1011.9,7,7,12.6,16.7,No,Yes
5/30/2010,12.1,18.1,0.6,SSE,54,S,S,26,22,85,62,1010.9,1012.7,7,7,15.2,17.3,No,No
6/4/2010,6.2,12.4,0,WSW,19,W,NA,7,0,89,79,1024.4,1021.7,8,8,10.6,12.1,No,No
6/8/2010,9.1,14.3,0,N,54,N,NW,22,20,68,43,1021.8,1016.7,7,7,10.2,13.8,No,Yes
6/20/2010,12,14.7,0.6,W,33,W,SSE,20,17,89,73,1025.3,1026.6,7,6,12.9,14.2,No,Yes
6/21/2010,5.8,15.1,1.8,N,26,N,E,17,9,99,49,1034.9,1034.1,6,3,6.9,14,Yes,No
7/5/2010,5.9,14.3,0,N,19,N,NA,11,0,88,51,1027,1022.7,5,6,6.1,12.4,No,No
7/6/2010,4.3,14.6,0,WSW,22,WNW,SSW,13,15,76,51,1022.8,1020.9,2,1,6.6,13.1,No,No
7/10/2010,4.5,15.9,0,N,78,N,N,37,50,51,62,1018.7,1012.7,7,7,14.5,14.7,No,No
7/11/2010,10.8,16.1,0,NW,48,N,NW,17,24,75,61,1016.7,1017,1,7,11.3,14.5,No,No
7/17/2010,5.8,13.6,0,N,46,N,NNE,13,24,74,62,1027.1,1023.6,1,7,7.1,11.5,No,No
7/21/2010,5.7,14.4,5.6,SSE,22,N,SSE,4,15,88,67,1029.7,1028.7,2,4,8,13.5,Yes,No
7/22/2010,6.9,12.9,0,SW,31,WNW,SW,13,17,83,92,1032.6,1032,8,8,9.7,12.2,No,Yes
7/23/2010,9.5,12.6,2,S,19,WSW,SSE,7,7,74,68,1035.6,1033.4,8,8,11.6,12.5,Yes,No
7/25/2010,6,15.8,0,S,30,WNW,SSW,2,11,85,63,1032,1030.7,3,4,7.7,14.3,No,No
7/28/2010,5.9,14.9,0,N,15,N,S,4,9,87,70,1027.2,1021.9,7,7,7.5,12.8,No,Yes
7/31/2010,12,17.9,0,N,50,WNW,WNW,20,30,73,35,1011.6,1012.7,7,5,12.2,16.6,No,Yes
8/7/2010,4.9,15.2,0,N,41,N,NNE,19,24,86,40,1026,1021.6,7,6,5.8,14.1,No,No
8/10/2010,6.4,11.4,1.4,N,26,SW,ENE,6,9,90,87,1016.1,1009.8,8,7,7.4,10.5,Yes,Yes
8/20/2010,6.4,13.4,0,NW,48,NNW,WNW,28,35,55,43,1011.2,1010.4,NA,NA,8.8,12.8,No,No
8/22/2010,7.1,16.2,0,N,52,N,N,28,37,71,45,1020.9,1017.8,0,5,9.5,15,No,No
8/29/2010,8.9,15,0,SE,20,NW,SW,7,6,79,52,1029.8,1027.6,7,7,10.3,13.9,No,No
9/2/2010,9.3,15.4,6.2,S,39,SE,S,17,28,62,49,1020.2,1021.2,6,6,11.5,14.5,Yes,No
9/8/2010,5.2,17.2,0,N,70,N,N,19,35,68,39,1025.3,1019.8,7,5,9.4,16.3,No,No
9/21/2010,10.9,15.4,0.4,S,37,SSW,S,24,24,84,56,1028.9,1028,7,7,13.1,14.5,No,No
9/22/2010,9.8,16.6,0,SSE,33,S,SSE,13,19,64,53,1028.2,1026.4,7,7,12.9,14.7,No,No
10/3/2010,11.1,25,0,N,48,NE,N,9,28,63,34,1027.8,1024.1,NA,NA,15.7,23.7,No,No
10/6/2010,11.2,23.9,0,WSW,70,N,N,43,48,73,66,1016.4,1011.9,3,7,15.6,21.1,No,Yes
10/16/2010,4.7,14.6,22.6,SW,67,WSW,SW,31,33,77,81,1006,1009,NA,NA,6.9,11.1,Yes,Yes
10/17/2010,6.9,17.7,1.6,W,43,W,W,20,28,71,48,1015.2,1015.1,NA,NA,11.6,16.5,Yes,No
10/25/2010,7.9,20.5,0,N,43,N,N,7,31,57,42,1022.7,1017.9,0,2,12.9,18.8,No,No
10/27/2010,12.7,19,2.4,S,44,SSW,SSE,17,19,45,46,1020.1,1020,7,3,15.4,18.3,Yes,No
10/28/2010,10.2,23.9,0,N,41,SSW,N,11,22,57,45,1020,1016.2,1,1,13.9,21.7,No,No
11/3/2010,10.3,16.6,4,S,35,SSW,SSE,17,19,68,47,1021.8,1021.3,7,7,12.1,16.2,Yes,Yes
11/10/2010,18.2,25.6,0,N,52,N,SW,26,31,49,29,1015.8,1015.6,7,7,24,25.3,No,No
11/11/2010,14,30.7,0,NNE,43,NE,N,7,31,74,29,1013.3,1007.6,7,6,16.4,28.5,No,No
11/12/2010,16.3,31,0,N,72,N,N,43,46,44,46,1006.2,1004.3,7,6,25.4,29.4,No,Yes
11/29/2010,13.6,22.2,0.6,SE,50,SSE,S,24,31,68,52,1018.2,1015.3,7,6,16,22.1,No,No
12/4/2010,19.4,30.8,0.2,N,65,N,S,44,11,62,43,1010,1008.9,NA,NA,24,29.8,No,No
12/11/2010,13.5,23.1,0.2,N,57,NNW,NNW,28,33,55,47,1005.9,1001.4,NA,NA,17.3,21.2,No,No
12/17/2010,12.1,23.8,0,W,57,N,NNW,20,30,49,28,1003.1,999.4,2,7,17.7,23.5,No,Yes
12/19/2010,11.3,19.1,2.8,WNW,74,N,WSW,24,20,49,44,996.5,994.4,NA,NA,15.9,17.1,Yes,Yes
12/21/2010,11.1,18.3,0,SW,52,W,S,24,22,65,50,1010.3,1013.2,7,7,14.9,17.3,No,Yes
12/27/2010,10.5,18,0.4,SSW,57,WSW,S,22,31,61,40,1011.9,1014,NA,NA,13.4,17.3,No,No
1/2/2011,15.3,21.6,0,S,46,S,SSE,19,30,60,48,1016.3,1016.4,NA,NA,17,20.2,No,No
1/3/2011,14.5,20.9,0,S,50,S,S,26,28,47,40,1017.9,1016.4,NA,NA,15.4,19.1,No,No
1/8/2011,23,34.5,0,N,63,N,N,44,26,52,45,1009,1007.5,NA,NA,26.5,28.6,No,No
1/26/2011,16,21.6,6,S,33,SSE,S,15,19,89,63,1014.1,1015.7,NA,NA,16.6,20.7,Yes,No
1/30/2011,16.4,38.1,0,N,57,N,N,39,39,40,18,1015.4,1013.1,NA,NA,27.2,36.2,No,No
2/1/2011,24.5,40.2,0,N,70,N,NW,26,33,32,52,1003.2,1003.7,1,3,32.3,28.5,No,No
2/2/2011,17.5,27.8,0,S,35,WNW,S,6,13,66,57,1011.7,1008.7,5,7,19.6,25,No,No
2/3/2011,18.6,25.6,0,SSE,26,SSW,SSE,15,6,89,58,1014.8,1013.7,8,5,18.6,23.5,No,Yes
2/6/2011,12.4,20.4,NA,WSW,56,WSW,S,28,30,53,40,1020.3,1024.2,NA,NA,14.8,19,NA,Yes
2/9/2011,12.9,27.9,0,NNW,39,WNW,N,9,22,69,56,1023.4,1019.8,7,7,14.7,23.4,No,No
2/13/2011,13.4,22.1,NA,S,44,NNE,S,4,26,70,55,1023,1023,NA,NA,14.7,20.6,NA,Yes
2/21/2011,11.8,19.6,15.4,SW,54,WSW,S,28,30,59,60,1018,1020.6,5,7,15.2,17.5,Yes,No
2/25/2011,15.8,23.8,NA,SSE,26,SE,S,7,13,73,54,1016.1,1013.8,7,7,17.4,22.2,NA,Yes
2/27/2011,18,19.1,0,S,30,S,S,15,15,95,81,1009.6,1011.1,NA,NA,18.1,18.3,No,No
3/1/2011,14.3,19.5,0.2,SW,54,WSW,S,17,31,67,40,1009.2,1013.8,6,5,15.8,19,No,No
3/12/2011,17.7,30.7,0,NNE,46,NNE,N,11,22,77,49,1017.1,1015.2,NA,NA,20.9,29.1,No,No
3/13/2011,20.8,32.5,0,W,57,N,W,33,24,69,87,1016.5,1015.6,NA,NA,24.4,21.7,No,Yes
3/16/2011,15.4,22,0,S,39,S,SSE,11,24,55,49,1022,1021.3,6,4,16.8,21.2,No,No
3/27/2011,14.6,20.3,0,SSE,28,WSW,SW,6,6,78,55,1027,1025.6,NA,NA,15.1,18.7,No,No
5/1/2011,13.2,21,0,N,26,W,SSE,9,13,76,72,1018.7,1016.7,NA,NA,14.4,18,No,Yes
5/2/2011,13.1,18.8,21.2,SSW,33,SSE,SSE,9,19,88,54,1018.5,1017.1,7,5,14.5,18.5,Yes,No
5/6/2011,11.4,15.5,0,E,24,ENE,S,13,13,64,50,1025.4,1022.8,7,7,12.2,14.7,No,No
5/14/2011,7.7,14.9,8,S,52,WSW,S,24,28,87,64,1022.9,1024.3,NA,NA,8.4,12.6,Yes,Yes
5/19/2011,10.1,18.3,0,N,52,N,N,37,24,58,45,1028.2,1026.6,7,NA,13.2,16.9,No,No
5/21/2011,11.9,21.3,0,N,63,N,N,43,33,55,38,1021,1017.3,NA,NA,14,20.6,No,No
6/13/2011,7.3,15.6,NA,SSE,31,S,S,9,17,93,59,1029.8,1026.9,NA,NA,8.3,14.3,NA,No
6/19/2011,10.4,17,NA,N,57,N,NNW,20,31,78,60,1013.4,1009.6,NA,NA,11.7,15.4,NA,Yes
6/21/2011,7.6,12.5,7.2,N,65,W,WSW,31,20,63,70,999.7,1002.6,4,6,9.1,9.5,Yes,Yes
7/4/2011,10,15.8,0.2,NW,76,NNW,NW,28,35,66,49,1007.1,1003.2,5,7,11.8,13.9,No,No
7/12/2011,9.1,13.6,3.2,W,50,NW,W,20,39,64,54,1022.8,1020.4,NA,NA,11,13.4,Yes,No
7/13/2011,9.7,13.7,0.4,WSW,56,WNW,WSW,15,30,82,81,1019.3,1019.1,NA,NA,10.5,11.4,No,Yes
7/15/2011,5.4,14.1,0.2,N,28,N,SSE,13,9,95,56,1036.7,1033.4,NA,NA,5.8,13.1,No,No
7/18/2011,9.1,12.8,9.2,WSW,30,WNW,WSW,11,13,78,73,1017.4,1017.2,6,7,9.7,11.7,Yes,No
7/19/2011,9.5,16.4,0.6,NA,NA,SW,S,19,35,85,73,1022.6,1022.8,7,6,12.6,13.9,No,No
7/21/2011,7.8,13.4,0,SE,39,S,SE,17,22,79,68,1026.3,1023.2,7,7,10.4,13.1,No,No
7/24/2011,6.7,12.8,NA,N,46,N,N,28,30,90,70,1018.1,1014.9,NA,NA,9.2,12.2,NA,Yes
7/29/2011,7.4,17.5,0,N,63,N,N,44,35,63,34,1024.8,1021.7,6,5,8.4,16.6,No,No
8/1/2011,11.2,18.6,0,N,65,N,N,50,37,64,51,1017,1014,NA,7,13.8,17.2,No,No
8/2/2011,11.7,20.2,0.4,N,65,N,N,41,33,49,40,1017,1013.7,3,7,15.3,19.7,No,No
8/4/2011,15.5,21,0,N,57,NNE,NNE,24,9,31,39,1016.5,1017.1,7,7,19.4,20.4,No,No
8/8/2011,8.3,14.5,5.2,S,28,WNW,S,6,19,79,57,1011.8,1010.2,7,5,10.1,14,Yes,No
8/9/2011,7,12.6,0.2,N,30,NW,WSW,13,9,84,80,1009.4,1005.9,7,7,8.9,11.9,No,Yes
8/17/2011,13.9,15.5,0,N,76,NNE,N,17,20,62,85,1005.5,1003.8,7,7,14.8,13.1,No,Yes
9/6/2011,12.1,16.7,0,W,74,NW,W,30,37,51,45,1010.4,1012.5,7,5,16.2,12.8,No,No
9/10/2011,7.1,16.1,8,SW,52,SW,S,31,19,71,61,1018.6,1016.3,NA,NA,10.7,16.1,Yes,No
9/11/2011,8.4,16,0.6,S,59,SW,S,30,37,81,48,1016.4,1018.4,NA,NA,10.6,14.4,No,No
9/13/2011,10.8,19.2,0,N,57,NNW,N,24,39,52,36,1024,1018.5,7,NA,13.3,19.1,No,No
9/15/2011,5.7,17.8,0.6,WNW,41,WNW,WNW,11,20,66,49,1022.6,1019.4,1,NA,10.4,15.2,No,No
9/23/2011,11.3,16.4,0,WSW,65,SW,SSE,24,20,47,44,1020.6,1021.8,3,7,13.2,14.7,No,No
9/27/2011,12.1,22.5,0,NNE,76,N,N,52,52,47,42,1016.2,1011,7,6,16.9,20.4,No,No
10/9/2011,12.1,16.1,NA,SW,54,W,SW,17,31,73,39,1009.4,1010.5,NA,NA,13.7,16.1,NA,Yes
10/13/2011,7.8,21.2,0.2,N,35,W,N,2,6,68,49,1021.5,1017.6,5,7,12.2,20.2,No,No
10/19/2011,12.9,29.2,0,N,59,N,N,41,33,38,26,1026.5,1022.7,0,1,20.7,28.6,No,No
10/27/2011,11.9,25.9,0,N,57,N,NW,41,20,49,31,1020.4,1016.6,5,7,16.9,25.1,No,No
11/10/2011,14.5,22.7,17.4,SW,48,WSW,WSW,31,30,61,31,1012.7,1015.5,7,7,16,21.4,Yes,No
11/13/2011,15,25.3,NA,NW,48,N,NNW,24,24,70,31,1012.8,1010.5,NA,NA,17.4,25.2,NA,Yes
11/15/2011,12.7,30.1,0,NNW,43,NNE,NW,17,19,56,26,1015.3,1012.4,0,5,18.2,28.2,No,Yes
11/16/2011,13.6,20.8,9.4,SSE,37,S,SSE,19,17,51,45,1019.4,1019.6,7,2,16.7,19.3,Yes,No
11/27/2011,13,22.9,NA,WSW,48,SW,E,24,9,78,52,1011.4,1011.7,NA,NA,15.3,22.1,NA,Yes
12/1/2011,9.9,18.7,3.4,SW,44,SW,S,26,26,54,48,1024,1025.2,5,6,14.8,16.5,Yes,No
12/16/2011,13.7,29.3,0,NA,NA,W,SSE,13,20,66,51,1019.4,1016.1,3,2,18.5,24.7,No,No
12/20/2011,15.5,22.4,0,S,39,SW,S,20,26,68,54,1016.7,1017.2,7,7,17.8,21.7,No,No
1/3/2012,23.5,29.8,0,W,41,ENE,S,9,19,59,50,1012,1011.1,7,7,26.4,26.4,No,Yes
1/5/2012,14.4,21.8,0,SSE,44,SSW,SSE,11,24,51,42,1019.3,1017.6,7,6,16.5,20.1,No,No
1/8/2012,19.5,29.8,NA,N,61,NNW,W,22,39,83,48,1000.6,999.6,NA,NA,21.9,27,NA,Yes
1/11/2012,13,19,2.8,WSW,74,WSW,SSW,46,37,62,42,1006.8,1012.9,7,6,14.5,18.1,Yes,Yes
1/19/2012,15.6,24,0,S,41,SE,SSE,15,19,59,52,1019.6,1018.2,7,1,18.6,23.1,No,No
1/30/2012,22.3,32.5,2.8,SW,74,N,NNW,22,37,83,51,992.4,990.6,7,5,23.7,29.5,Yes,Yes
2/22/2012,14.7,26.1,0,SSE,33,WSW,S,13,19,71,51,1015.9,1015.5,3,1,18.1,24.5,No,No
3/8/2012,14.9,21.8,0,SSE,43,SE,SSE,20,31,64,54,1021.7,1017.4,1,7,16.7,20.1,No,No
3/13/2012,13.5,29.9,0,N,37,N,N,20,19,74,27,1017.9,1014.6,3,6,17,28.8,No,No
3/18/2012,13.9,23.2,NA,SSE,35,S,SSE,7,22,78,45,1025.7,1023.6,NA,NA,16.7,22.3,NA,Yes
3/19/2012,13,28.2,3,NNE,41,NNE,NNE,17,19,75,35,1024.1,1019.9,0,1,15.9,26.2,Yes,No
3/28/2012,14.1,23.6,0,SW,30,NW,WSW,11,11,78,48,1021,1018.5,6,3,16,22.5,No,No
4/2/2012,10.9,25.5,0,N,63,N,N,17,33,70,36,1016.3,1011.4,2,NA,15.4,24.7,No,No
4/9/2012,12.2,16.8,NA,SW,65,WSW,SSW,24,28,74,47,1018.7,1021,NA,NA,13.3,14.3,NA,Yes
4/23/2012,14.5,19.2,1.4,W,72,N,WSW,26,33,62,72,1008,1007.4,7,7,16.8,14.5,Yes,Yes
4/30/2012,6.2,18.3,1.6,N,52,N,N,13,28,77,47,1024.8,1021.2,7,7,8.2,17.8,Yes,No
5/6/2012,9.9,16.2,NA,WSW,31,WSW,WSW,22,13,79,43,1018.4,1016.6,NA,NA,11.2,15.4,NA,Yes
5/14/2012,10.4,17.4,11,S,41,SSE,SSE,11,24,88,65,1026.5,1026.4,7,7,12,16.2,Yes,Yes
5/22/2012,9.4,18.3,0,N,61,N,NNW,35,31,58,43,1020.1,1016.1,NA,NA,11.6,17.7,No,No
6/14/2012,8.9,15.4,0,N,65,N,NNE,37,35,61,65,1013.2,1009.4,7,7,13.6,14.8,No,No
6/17/2012,10.1,15.3,NA,WSW,50,WNW,WSW,17,30,75,82,1018.1,1019.3,NA,NA,12.2,13.5,NA,Yes
6/21/2012,8.7,10.5,8.2,N,56,N,N,24,28,89,86,1008,1002.3,8,8,9.6,9.6,Yes,Yes
7/3/2012,8.9,14.4,1.4,SW,28,WSW,SSW,11,15,90,67,1024.5,1023.7,7,6,10.5,13,Yes,Yes
7/5/2012,5.4,13.6,0,ESE,22,NA,SSE,0,17,93,62,1036.1,1034.8,6,5,7.4,13,No,No
7/7/2012,2.3,14.5,0,N,35,N,NNE,24,13,82,39,1033,1030.1,NA,NA,4.6,13.4,No,No
7/9/2012,5.4,16.5,NA,N,63,N,N,35,28,72,48,1025.3,1021.9,NA,NA,10.7,15.8,NA,No
8/9/2012,8.1,11.6,3.4,SSW,78,WSW,SSW,30,30,68,63,1018.1,1018.9,3,7,9.3,10.9,Yes,Yes
8/14/2012,7,14.6,0,N,61,N,NNW,31,20,51,53,1016.6,1013.8,7,7,12.2,14.2,No,Yes
8/15/2012,5.8,15.4,6.4,NNW,48,NNW,NNW,15,30,77,53,1015.3,1012,6,7,9.2,14.3,Yes,Yes
8/19/2012,9.1,13.8,NA,N,30,WSW,W,15,9,60,51,1023.3,1021.4,NA,NA,10.2,13.5,NA,Yes
8/20/2012,8.4,14,7.8,N,56,N,N,33,35,71,58,1022.1,1019,7,7,10,12.6,Yes,No
8/23/2012,13.1,17.9,0,N,78,N,N,31,43,55,51,1000.5,998.7,2,6,14.5,16,No,Yes
8/31/2012,7.7,15.1,9.6,W,50,SSW,S,17,24,83,45,1019,1020.6,6,4,9.8,14.2,Yes,No
9/5/2012,15.9,20,0,N,98,NNE,WNW,43,31,26,35,1000.5,996.6,7,8,16.6,18.8,No,No
9/11/2012,7.7,21.8,0,N,33,N,NE,11,13,72,31,1025.5,1021.1,0,1,11.1,21,No,No
9/12/2012,11,20.9,0,NNW,74,N,N,52,30,49,45,1016.1,1010.4,2,7,15.7,18.8,No,Yes
9/16/2012,7.6,17,NA,N,26,N,W,17,9,66,52,1020.7,1018,NA,NA,11.6,16.4,NA,Yes
9/27/2012,15.2,26.6,0,N,70,N,NNW,48,28,24,22,1006.9,1003.6,7,3,21.2,26.2,No,No
10/4/2012,16.9,31.4,0,WNW,69,N,WNW,37,39,31,11,1013.4,1008.8,2,1,21,30.9,No,No
10/9/2012,8.3,18.1,0,SW,41,WSW,WSW,19,15,64,36,1015.1,1012.2,2,6,11.9,16.8,No,Yes
10/14/2012,8.3,22.5,NA,N,44,N,WSW,13,7,68,38,1025.2,1021.5,NA,NA,12.2,21.2,NA,Yes
10/15/2012,12.1,26.7,1.8,N,76,N,N,52,43,35,30,1018.2,1014.4,7,6,18.9,24.3,Yes,No
10/28/2012,10.9,18,NA,SSE,33,S,SSE,6,17,64,50,1025.5,1023.4,NA,NA,12.7,17.9,NA,Yes
10/30/2012,13.2,32,0,N,50,N,NW,37,28,40,18,1013.6,1011.4,1,1,22.4,30.9,No,No
11/7/2012,14.8,19.6,1.6,SSE,26,W,SSE,9,17,76,65,1011.5,1009.5,8,8,16.2,19.3,Yes,Yes
11/15/2012,10.8,19.8,0,SSW,33,SW,SW,11,13,65,50,1016.1,1015.1,6,7,14.7,18.7,No,No
11/17/2012,12.5,19,0,SSE,30,SSW,S,15,19,72,46,1016.8,1015.2,NA,NA,13.7,17.6,No,No
11/20/2012,12.3,28.1,0,N,57,N,NNE,33,44,41,24,1020.4,1014.7,7,7,20.5,26.1,No,No
11/25/2012,16.4,21.8,0,SSE,33,SSW,SSE,15,19,73,61,1016,1016.8,NA,NA,17.7,19.6,No,No
1/2/2013,15.3,22.2,0,SE,48,SSE,S,24,20,50,42,1017.5,1017.9,NA,3,18,21.4,No,No
1/8/2013,18.3,30.3,0,SW,61,SSW,SW,6,39,65,34,1003.4,998,NA,NA,20.2,28,No,No
1/10/2013,14.2,27.2,0.2,SSE,33,SSW,SSE,9,20,51,43,1009.3,1006.8,1,NA,17.4,23.8,No,No
1/18/2013,20.5,25.9,0,SSE,56,SSW,S,19,19,50,59,999.6,1005.6,2,7,25.9,24.1,No,No
1/24/2013,15,36.6,0,NNE,54,NNE,N,31,26,63,17,1014,1009,0,1,19.5,33.4,No,No
3/3/2013,13.9,29.1,0,SSE,31,WNW,SE,9,15,66,27,1022.8,1019.6,NA,NA,17.6,27.5,No,No
3/6/2013,18.8,33.8,0,N,52,N,N,31,19,51,28,1017.1,1013.9,2,2,22,32.7,No,No
3/8/2013,21.1,33,0,SSE,30,WNW,SSE,11,20,82,49,1019.5,1015.7,7,5,21.9,31.4,No,No
3/11/2013,20.6,37.1,0,NNE,37,NNE,ENE,11,19,73,23,1016.8,1014.4,NA,NA,22.3,36,No,No
3/13/2013,26.5,27.2,0,N,54,N,SSW,24,30,41,41,1007.6,1009.6,6,6,27.2,25.6,No,No
3/22/2013,14.7,20.5,0.4,W,43,NNW,NNE,13,15,67,49,1012.8,1011.7,3,7,15.7,19.6,No,No
3/24/2013,16.5,25.7,0,WNW,56,N,W,31,24,55,37,1012.6,1011.8,NA,NA,18.2,24.9,No,No
4/1/2013,9.5,20.1,NA,NW,33,NNW,NW,13,20,77,46,1019.1,1017.1,NA,NA,11.8,18.7,NA,No
4/2/2013,11.7,19.9,0.6,WSW,41,W,S,15,20,87,76,1017.8,1018.2,7,7,16,17.7,No,No
4/17/2013,11.6,19.3,0,S,33,W,S,11,24,70,60,1018.1,1016.3,7,7,13.8,17.7,No,No
4/18/2013,11.1,18.5,1,SSW,52,SSW,S,11,31,93,52,1019.4,1020.2,8,7,13.3,16.5,No,Yes
4/28/2013,16.6,19.5,0,N,48,NW,WSW,9,24,74,54,1014.9,1015.7,NA,NA,17.9,18.7,No,No
4/29/2013,10.6,18.4,0,SSE,28,WNW,S,11,9,60,49,1024.1,1024.3,3,7,13.5,17.1,No,No
5/6/2013,5.7,19,2,NE,37,NW,NNE,7,15,74,37,1026.9,1023,3,5,7.2,18.8,Yes,No
5/8/2013,10.5,23,0,N,56,N,N,30,31,62,35,1028,1024.9,3,6,13.6,22.6,No,No
5/9/2013,13.5,25.5,0,N,48,N,NNE,33,20,57,40,1028.5,1026.7,1,1,17.7,25,No,No
5/21/2013,7.4,17,5.2,WNW,26,NW,N,11,7,82,53,1018,1015.5,7,3,9.4,15.4,Yes,No
5/22/2013,6.3,15.4,0,NE,24,N,ENE,9,9,74,54,1013.3,1011.4,7,7,8.5,14.5,No,No
5/29/2013,7.2,18.9,0,N,52,N,NNW,26,28,71,37,1026,1023,7,8,12.1,18.5,No,Yes
6/3/2013,10.3,15.8,57.8,SSW,33,SW,SW,20,13,73,58,1025.2,1024.1,7,7,12.7,14.6,Yes,No
6/4/2013,11.8,15.3,0.6,WSW,19,NA,NA,0,0,78,63,1026.7,1024.8,7,7,13.1,14.7,No,No
6/6/2013,12.5,17.3,0,N,57,N,NNW,26,31,70,51,1017.2,1014.1,7,6,13.3,17,No,Yes
6/19/2013,4.8,15,0,SSE,30,WNW,SSE,9,17,85,NA,1027.3,NA,3,NA,6.3,NA,No,No
6/20/2013,2.3,15.2,0,NNE,31,N,N,15,15,87,43,1026.1,1022.1,1,3,3.9,13.9,No,No
6/23/2013,1.5,14.2,0,N,24,N,SSE,13,9,86,50,1031.7,1028.9,NA,NA,3.1,13.4,No,No
6/24/2013,2.1,12.1,0,N,19,WNW,SW,11,9,97,72,1029.3,1026.7,NA,7,4.2,11.4,No,No
6/29/2013,6.7,14.5,0,N,26,W,S,9,11,90,81,1028,1026.9,NA,NA,8,12.1,No,No
7/10/2013,3.1,15.2,0,NNE,43,N,NNE,15,22,80,40,1032.9,1030.2,1,1,4.5,14.5,No,No
7/17/2013,10.5,18.2,0,N,63,N,N,22,26,80,55,1020.4,1016.6,7,7,12.9,17.4,No,No
7/21/2013,5.7,11.1,NA,N,57,N,N,37,35,76,62,1011.4,1011.2,NA,NA,6.4,9.7,NA,Yes
7/24/2013,10.6,14.4,0,S,26,SSW,S,7,19,61,60,1032.5,1030.6,7,7,12,13.2,No,No
7/30/2013,10.3,16.2,2.2,W,35,W,SSE,17,13,80,44,1022,1022.1,3,4,11.1,15.6,Yes,No
7/31/2013,3.6,15.7,0,N,20,N,SW,9,6,81,47,1026,1023,NA,NA,5.2,14.9,No,No
8/6/2013,11,16.8,6.2,SW,69,WNW,W,26,26,66,36,1007.4,1007.9,3,7,12,16.7,Yes,No
8/7/2013,6.9,13.7,0.8,NNE,41,N,N,24,24,67,53,1011.5,1007.7,7,7,9.7,13.5,No,Yes
8/11/2013,8.4,16.5,NA,N,59,N,NNW,31,31,72,54,1015.5,1011.1,NA,NA,10.5,15.4,NA,No
9/3/2013,10.6,24.6,0,N,35,N,S,7,13,77,51,1031.9,1028.5,1,7,14.2,23.8,No,No
9/26/2013,11.6,16.2,33.6,W,83,W,WSW,50,50,59,36,1002.4,1010.7,6,6,13.2,16.1,Yes,Yes
10/1/2013,11.6,17.7,2,NW,96,WSW,WSW,39,37,64,40,1001.5,1006.7,6,6,13.5,16.2,Yes,No
10/2/2013,9.8,17.1,0.2,N,89,NNW,NNW,39,28,54,66,1006.4,1000.8,7,7,12,15.3,No,Yes
10/6/2013,13.5,17.9,NA,SW,46,SSW,SW,7,30,57,60,1009.1,1008,NA,NA,14.5,16,NA,Yes
10/15/2013,9.4,19.5,2.6,NNW,48,NNW,NNW,19,28,56,34,1021.4,1018.1,1,6,13,18.3,Yes,No
10/19/2013,12.2,26.5,0,N,63,N,NNE,39,33,22,14,1023.2,1019.1,NA,NA,19,25.4,No,No
10/21/2013,14.8,17.6,0,SSW,46,SSW,S,15,26,80,85,1015.1,1015.2,8,8,15.9,15.2,No,No
11/5/2013,9.1,26,0,NNE,31,E,N,9,15,60,39,1028.2,1023.3,NA,NA,13.6,22.7,No,No
11/12/2013,12.4,15.9,1,SE,48,SE,S,30,19,68,81,1017.7,1015.1,7,8,14.9,14.8,No,Yes
11/18/2013,11.5,27.7,0,SE,33,N,WNW,11,9,73,30,1016.4,1011.8,1,1,14.9,25.7,No,No
11/25/2013,13.2,22.9,12,SSE,44,S,SSE,13,26,60,43,1014.5,1012.8,7,1,16.7,21.7,Yes,No
11/28/2013,21.8,24.2,0,N,61,W,W,26,7,36,79,1004.4,1007.2,7,8,24,17.6,No,Yes
12/2/2013,16.6,36,0,N,57,N,N,39,33,23,16,1016.1,1011.7,1,5,26.9,34.2,No,No
12/19/2013,15.7,39.9,0,N,54,N,NW,43,22,49,11,1013.7,1010.8,7,7,26.9,39,No,No
12/23/2013,14.6,18.2,2.6,WSW,37,SW,S,19,20,96,73,1011.1,1014.1,8,7,14.9,16,Yes,Yes
12/26/2013,17.7,27.6,0,N,54,N,SSE,31,13,34,30,1010,1009,NA,NA,22.6,27.4,No,No
12/30/2013,11.6,22.6,0,SE,37,S,SSE,7,19,56,29,1016.4,1015,NA,NA,15.2,21.9,No,No
12/31/2013,12,25.4,0,SE,31,SW,ESE,15,15,60,33,1016.2,1015.3,NA,NA,16.5,23.4,No,No
1/6/2014,12.7,20.2,1.4,SW,57,SW,SW,33,37,54,49,1015.1,1018.1,6,NA,15,18.2,Yes,No
1/7/2014,14,20.8,0,SSE,54,S,S,28,35,52,42,1024,1022.9,7,NA,15.7,19.6,No,No
1/9/2014,14.3,33.3,0,NNW,48,W,N,4,30,64,28,1020.6,1016.2,3,NA,18.3,30.8,No,No
1/21/2014,16.8,23.7,0,SSE,48,SSW,SSE,20,24,66,43,1013,1013.7,7,3,18,22.2,No,No
1/29/2014,18.4,25.1,4.6,SSW,46,SSE,S,26,30,70,45,1018.3,1017.5,8,2,18.6,23.7,Yes,No
